landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,gesture_label
0.0,0.0,0.0,-0.2540575861930847,-0.29912275075912476,-0.22421300411224365,-0.4101405441761017,-0.6521694660186768,-0.3337365388870239,-0.5163512825965881,-0.9507657289505005,-0.43237996101379395,-0.602997899055481,-1.1855987310409546,-0.5282236337661743,0.14869485795497894,-0.9421034455299377,-0.1171165257692337,0.24986788630485535,-1.2921607494354248,-0.2371383160352707,0.33285900950431824,-1.5085633993148804,-0.35822558403015137,0.41734620928764343,-1.698069453239441,-0.4571836292743683,0.42052608728408813,-0.9000044465065002,-0.11467251926660538,0.5980519652366638,-1.2620880603790283,-0.2178293913602829,0.7315781712532043,-1.481874704360962,-0.3267514705657959,0.8458681106567383,-1.6595251560211182,-0.4193529784679413,0.6261323690414429,-0.7770369648933411,-0.1523192822933197,0.8939404487609863,-1.0765718221664429,-0.26809051632881165,1.079643726348877,-1.264747142791748,-0.3864573836326599,1.2372108697891235,-1.4268954992294312,-0.47708776593208313,0.7788230776786804,-0.6014800667762756,-0.21434742212295532,1.0688471794128418,-0.7877826690673828,-0.3213040828704834,1.263848066329956,-0.9148136973381042,-0.4021320343017578,1.4450043439865112,-1.0383555889129639,-0.46767085790634155,paper
0.0,0.0,0.0,-0.25867483019828796,-0.2913464903831482,-0.22032979130744934,-0.4198058545589447,-0.6482675671577454,-0.3296477496623993,-0.5264127254486084,-0.9462934732437134,-0.4272799491882324,-0.6198160648345947,-1.177182912826538,-0.5230175852775574,0.13906559348106384,-0.9414547085762024,-0.12742942571640015,0.23273113369941711,-1.287041187286377,-0.24967044591903687,0.3084093928337097,-1.4990346431732178,-0.3704642355442047,0.3838112950325012,-1.6866731643676758,-0.46954166889190674,0.41083914041519165,-0.9027864336967468,-0.12723109126091003,0.5820739269256592,-1.2641029357910156,-0.23783305287361145,0.7111647129058838,-1.4839184284210205,-0.3491487205028534,0.8251899480819702,-1.6630512475967407,-0.44297048449516296,0.6131431460380554,-0.7820282578468323,-0.16507646441459656,0.8799921870231628,-1.0829423666000366,-0.29062414169311523,1.0632579326629639,-1.2722018957138062,-0.4119780361652374,1.2197190523147583,-1.4348034858703613,-0.5037696361541748,0.762340247631073,-0.6067618131637573,-0.2256350815296173,1.0501939058303833,-0.7905431389808655,-0.34151288866996765,1.2469279766082764,-0.9160397052764893,-0.4255405068397522,1.4291014671325684,-1.0385099649429321,-0.4927762746810913,paper
0.0,0.0,0.0,-0.2562236785888672,-0.2922137379646301,-0.2167743295431137,-0.41297900676727295,-0.6483365297317505,-0.3249591588973999,-0.5162656903266907,-0.9419689774513245,-0.42196130752563477,-0.6138545870780945,-1.1689902544021606,-0.5163249969482422,0.14173036813735962,-0.9404821395874023,-0.1295451521873474,0.23407714068889618,-1.2828189134597778,-0.25080034136772156,0.30991438031196594,-1.4915285110473633,-0.3686794638633728,0.38533279299736023,-1.6780182123184204,-0.4657503664493561,0.41003626585006714,-0.9026111960411072,-0.13100892305374146,0.5764485001564026,-1.2594401836395264,-0.24355944991111755,0.7007656097412109,-1.4749269485473633,-0.3528479039669037,0.8117213845252991,-1.6514962911605835,-0.44424086809158325,0.6119449138641357,-0.7833600044250488,-0.1695873886346817,0.8717859983444214,-1.0819320678710938,-0.2983245849609375,1.0497123003005981,-1.2693758010864258,-0.4180195927619934,1.2030428647994995,-1.4318695068359375,-0.5069727897644043,0.7619783282279968,-0.6087813377380371,-0.2305074781179428,1.054097294807434,-0.7881709337234497,-0.34783753752708435,1.2522045373916626,-0.9116055369377136,-0.4315345585346222,1.4345871210098267,-1.0335545539855957,-0.49762871861457825,paper
0.0,0.0,0.0,-0.25336089730262756,-0.29095593094825745,-0.22350777685642242,-0.41450291872024536,-0.6393377780914307,-0.33878451585769653,-0.5239256024360657,-0.9412717223167419,-0.4424474239349365,-0.6252009272575378,-1.1720830202102661,-0.5427295565605164,0.13863234221935272,-0.9391226768493652,-0.13825662434101105,0.2353472113609314,-1.2878475189208984,-0.26337572932243347,0.314747154712677,-1.505831241607666,-0.3822071850299835,0.39725857973098755,-1.6950230598449707,-0.47923535108566284,0.411043643951416,-0.9013336300849915,-0.13653136789798737,0.5799421072006226,-1.2585333585739136,-0.25004690885543823,0.7087587714195251,-1.478243350982666,-0.35605376958847046,0.8204302191734314,-1.65575110912323,-0.44470855593681335,0.6179637908935547,-0.7810491323471069,-0.17304903268814087,0.8855193853378296,-1.0753318071365356,-0.30233773589134216,1.0703037977218628,-1.2631949186325073,-0.420353502035141,1.2249165773391724,-1.4243217706680298,-0.5075947046279907,0.7730455994606018,-0.6060754656791687,-0.23270300030708313,1.0774301290512085,-0.7762637138366699,-0.3518149256706238,1.283005714416504,-0.8941829800605774,-0.4368138313293457,1.4683336019515991,-1.010420560836792,-0.5027869343757629,paper
0.0,0.0,0.0,-0.26102709770202637,-0.28701308369636536,-0.21837890148162842,-0.422783225774765,-0.6377600431442261,-0.330365926027298,-0.532899796962738,-0.9323270320892334,-0.43065810203552246,-0.6277646422386169,-1.1604846715927124,-0.5279963612556458,0.13051216304302216,-0.9406828880310059,-0.13881976902484894,0.22284650802612305,-1.2814596891403198,-0.26454225182533264,0.29698026180267334,-1.493585228919983,-0.3836715817451477,0.3728393316268921,-1.6807491779327393,-0.4806976318359375,0.4027377963066101,-0.9045529365539551,-0.1399511843919754,0.5691092014312744,-1.2593623399734497,-0.25348177552223206,0.6905167698860168,-1.4762868881225586,-0.3586914837360382,0.7952559590339661,-1.6526575088500977,-0.44650763273239136,0.6081819534301758,-0.7836804986000061,-0.1782744824886322,0.8728865385055542,-1.0771082639694214,-0.3076944649219513,1.051903486251831,-1.2642865180969238,-0.4223617911338806,1.2044850587844849,-1.426572322845459,-0.5073865652084351,0.7600100040435791,-0.6074993014335632,-0.23906424641609192,1.0605063438415527,-0.7810603380203247,-0.35896793007850647,1.2643609046936035,-0.8994638323783875,-0.44090816378593445,1.4502421617507935,-1.016681432723999,-0.5041660070419312,paper
0.0,0.0,0.0,-0.2502700984477997,-0.28342971205711365,-0.22376030683517456,-0.4158116579055786,-0.6343105435371399,-0.3389976918697357,-0.5324549078941345,-0.9344027042388916,-0.4409506618976593,-0.6356393694877625,-1.1638696193695068,-0.5394102931022644,0.1295827031135559,-0.9412771463394165,-0.1450262814760208,0.22411774098873138,-1.2844797372817993,-0.26885321736335754,0.3015233874320984,-1.4961439371109009,-0.3864176869392395,0.37979844212532043,-1.6837254762649536,-0.4830838739871979,0.40414342284202576,-0.9035491347312927,-0.1423627734184265,0.5746835470199585,-1.2603514194488525,-0.25448718667030334,0.7035128474235535,-1.4773896932601929,-0.3597860038280487,0.8167830109596252,-1.6553477048873901,-0.4492119550704956,0.6128802299499512,-0.7808504700660706,-0.17663517594337463,0.8794236183166504,-1.0791064500808716,-0.3049446940422058,1.067530870437622,-1.2672957181930542,-0.4197157919406891,1.2286163568496704,-1.4317035675048828,-0.5061385631561279,0.769743800163269,-0.6018297672271729,-0.23339055478572845,1.0689690113067627,-0.7758839726448059,-0.34908947348594666,1.272940754890442,-0.8937469124794006,-0.42807093262672424,1.4582511186599731,-1.0121312141418457,-0.4910382628440857,paper
0.0,0.0,0.0,-0.26430127024650574,-0.2878280580043793,-0.2226296067237854,-0.43090590834617615,-0.6407763361930847,-0.33517101407051086,-0.5451430082321167,-0.9395928978919983,-0.43507155776023865,-0.6378259062767029,-1.1691621541976929,-0.531696617603302,0.12406455725431442,-0.9418772459030151,-0.14397768676280975,0.21848227083683014,-1.2876088619232178,-0.2676129639148712,0.2956967353820801,-1.5017682313919067,-0.3842048943042755,0.374817818403244,-1.688081979751587,-0.4799281358718872,0.39915040135383606,-0.9059357643127441,-0.1412772685289383,0.5665358304977417,-1.263122320175171,-0.25182396173477173,0.6931478381156921,-1.4799389839172363,-0.3543853163719177,0.8002874851226807,-1.653242826461792,-0.4415232241153717,0.6085293889045715,-0.785463273525238,-0.17633600533008575,0.8715929388999939,-1.081932544708252,-0.30473068356513977,1.054302453994751,-1.2703063488006592,-0.4218817353248596,1.2078065872192383,-1.4321266412734985,-0.5097414255142212,0.7637327909469604,-0.6099200248718262,-0.23408643901348114,1.0655064582824707,-0.7806977033615112,-0.35612979531288147,1.2700576782226562,-0.8972668051719666,-0.4429216682910919,1.4552505016326904,-1.0131537914276123,-0.5104216933250427,paper
0.0,0.0,0.0,-0.2590622007846832,-0.2863644063472748,-0.22279688715934753,-0.42312902212142944,-0.6357835531234741,-0.33578842878341675,-0.5358288288116455,-0.9328954219818115,-0.4367971420288086,-0.6368963718414307,-1.1589680910110474,-0.534928023815155,0.1292775273323059,-0.9405136704444885,-0.1398230344057083,0.21839678287506104,-1.2846266031265259,-0.26297956705093384,0.2934092879295349,-1.5004392862319946,-0.38058993220329285,0.3709379732608795,-1.688559889793396,-0.47735652327537537,0.4033723473548889,-0.9044187068939209,-0.13898757100105286,0.5651996731758118,-1.2603516578674316,-0.25060543417930603,0.6874515414237976,-1.4787625074386597,-0.35453614592552185,0.7905460000038147,-1.6543477773666382,-0.4421728849411011,0.6117671132087708,-0.7846290469169617,-0.1763780564069748,0.8729110956192017,-1.0772175788879395,-0.30528271198272705,1.054365873336792,-1.2688698768615723,-0.42416495084762573,1.2070951461791992,-1.433256983757019,-0.5127401947975159,0.7672833800315857,-0.6097761392593384,-0.23675943911075592,1.0697755813598633,-0.7814933061599731,-0.3567797541618347,1.2738678455352783,-0.8999273777008057,-0.4427807033061981,1.4584004878997803,-1.0165213346481323,-0.5101275444030762,paper
0.0,0.0,0.0,-0.27156364917755127,-0.2872317135334015,-0.21949589252471924,-0.44088077545166016,-0.6371334195137024,-0.331813246011734,-0.5577747821807861,-0.9322768449783325,-0.4321555197238922,-0.6528459787368774,-1.1624091863632202,-0.5297645926475525,0.11434996873140335,-0.9447012543678284,-0.13815297186374664,0.20456485450267792,-1.2891548871994019,-0.2620164155960083,0.27631664276123047,-1.500618577003479,-0.38053858280181885,0.34926190972328186,-1.6869269609451294,-0.47729045152664185,0.39078256487846375,-0.9101502895355225,-0.13753372430801392,0.5557228922843933,-1.269689917564392,-0.2477346509695053,0.6795759201049805,-1.4873239994049072,-0.353564590215683,0.7871405482292175,-1.6637036800384521,-0.44338083267211914,0.6014347076416016,-0.7898362874984741,-0.17452698945999146,0.8658545613288879,-1.0853731632232666,-0.3029351830482483,1.0504248142242432,-1.2749100923538208,-0.4240800738334656,1.2070170640945435,-1.4386699199676514,-0.5153400897979736,0.7578776478767395,-0.6140075922012329,-0.23356832563877106,1.0601168870925903,-0.7828553915023804,-0.3538301885128021,1.2643582820892334,-0.8982479572296143,-0.440358430147171,1.45095956325531,-1.0129101276397705,-0.5085043907165527,paper
0.0,0.0,0.0,-0.2732924818992615,-0.2873322367668152,-0.2172088921070099,-0.44508108496665955,-0.6407096982002258,-0.3265056610107422,-0.561497151851654,-0.9358614683151245,-0.4250295162200928,-0.6593000292778015,-1.1617153882980347,-0.5208093523979187,0.11192542314529419,-0.9452741742134094,-0.13142883777618408,0.20064008235931396,-1.2931602001190186,-0.25285205245018005,0.27551761269569397,-1.5090277194976807,-0.3693075478076935,0.3534081280231476,-1.6972641944885254,-0.4657387137413025,0.3887018859386444,-0.9115487933158875,-0.13412535190582275,0.5511799454689026,-1.271430253982544,-0.24535557627677917,0.6759421229362488,-1.4927483797073364,-0.3520248532295227,0.782443106174469,-1.6711786985397339,-0.4420926570892334,0.6016852855682373,-0.7931108474731445,-0.17487071454524994,0.8647076487541199,-1.0894805192947388,-0.30412372946739197,1.047115683555603,-1.2818280458450317,-0.42609474062919617,1.2012821435928345,-1.4475529193878174,-0.5175583958625793,0.7628772258758545,-0.6180195212364197,-0.23796670138835907,1.0643789768218994,-0.7904618978500366,-0.3589172661304474,1.268543004989624,-0.9085618257522583,-0.4465617537498474,1.4540396928787231,-1.026382565498352,-0.5154896974563599,paper
0.0,0.0,0.0,-0.2614399790763855,-0.2875188887119293,-0.22179940342903137,-0.4320892095565796,-0.6356468200683594,-0.3372367024421692,-0.5496293902397156,-0.929850161075592,-0.4412459135055542,-0.6469086408615112,-1.157563328742981,-0.5419895052909851,0.12035418301820755,-0.9433329105377197,-0.14112623035907745,0.2086232453584671,-1.287590503692627,-0.2670708894729614,0.28177937865257263,-1.5018701553344727,-0.3862169086933136,0.35530269145965576,-1.688987374305725,-0.4834177494049072,0.3933621346950531,-0.9085395336151123,-0.1407913863658905,0.5545833706855774,-1.2635234594345093,-0.2544949948787689,0.6746748685836792,-1.4808976650238037,-0.3593972325325012,0.7752089500427246,-1.6581238508224487,-0.4476655423641205,0.6026989817619324,-0.7901892066001892,-0.17836959660053253,0.8654810190200806,-1.083924412727356,-0.3082246482372284,1.0460751056671143,-1.2712382078170776,-0.42380061745643616,1.1969075202941895,-1.4336082935333252,-0.5099474191665649,0.7592902183532715,-0.6162635684013367,-0.2388332337141037,1.0609256029129028,-0.7845972180366516,-0.3590681552886963,1.2655421495437622,-0.8999733328819275,-0.4425084888935089,1.4500609636306763,-1.0147403478622437,-0.507334291934967,paper
